"from","to","combined_score"
"9606.ENSP00000294742","9606.ENSP00000444645",928
"9606.ENSP00000338774","9606.ENSP00000445868",441
"9606.ENSP00000338774","9606.ENSP00000445868",441
"9606.ENSP00000346442","9606.ENSP00000445868",493
"9606.ENSP00000346442","9606.ENSP00000445868",493
"9606.ENSP00000384371","9606.ENSP00000445868",466
"9606.ENSP00000384371","9606.ENSP00000445868",466
"9606.ENSP00000429633","9606.ENSP00000445868",773
"9606.ENSP00000429633","9606.ENSP00000445868",773
"9606.ENSP00000433277","9606.ENSP00000445868",438
"9606.ENSP00000433277","9606.ENSP00000445868",438
"9606.ENSP00000418960","9606.ENSP00000451000",427
"9606.ENSP00000418960","9606.ENSP00000451000",427
"9606.ENSP00000228843","9606.ENSP00000453403",862
"9606.ENSP00000228843","9606.ENSP00000453403",862
"9606.ENSP00000247191","9606.ENSP00000453403",992
"9606.ENSP00000247191","9606.ENSP00000453403",992
"9606.ENSP00000251496","9606.ENSP00000453403",990
"9606.ENSP00000251496","9606.ENSP00000453403",990
"9606.ENSP00000260731","9606.ENSP00000453403",993
"9606.ENSP00000260731","9606.ENSP00000453403",993
"9606.ENSP00000261597","9606.ENSP00000453403",982
"9606.ENSP00000261597","9606.ENSP00000453403",982
"9606.ENSP00000278616","9606.ENSP00000453403",473
"9606.ENSP00000278616","9606.ENSP00000453403",473
"9606.ENSP00000296503","9606.ENSP00000453403",654
"9606.ENSP00000296503","9606.ENSP00000453403",654
"9606.ENSP00000296509","9606.ENSP00000453403",978
"9606.ENSP00000296509","9606.ENSP00000453403",978
"9606.ENSP00000300035","9606.ENSP00000453403",945
"9606.ENSP00000300035","9606.ENSP00000453403",945
"9606.ENSP00000306473","9606.ENSP00000453403",851
"9606.ENSP00000306473","9606.ENSP00000453403",851
"9606.ENSP00000336868","9606.ENSP00000453403",872
"9606.ENSP00000336868","9606.ENSP00000453403",872
"9606.ENSP00000353770","9606.ENSP00000453403",968
"9606.ENSP00000353770","9606.ENSP00000453403",968
"9606.ENSP00000355922","9606.ENSP00000453403",977
"9606.ENSP00000355922","9606.ENSP00000453403",977
"9606.ENSP00000356379","9606.ENSP00000453403",991
"9606.ENSP00000356379","9606.ENSP00000453403",991
"9606.ENSP00000357643","9606.ENSP00000453403",980
"9606.ENSP00000357643","9606.ENSP00000453403",980
"9606.ENSP00000367276","9606.ENSP00000453403",953
"9606.ENSP00000367276","9606.ENSP00000453403",953
"9606.ENSP00000376457","9606.ENSP00000453403",920
"9606.ENSP00000376457","9606.ENSP00000453403",920
"9606.ENSP00000377492","9606.ENSP00000453403",921
"9606.ENSP00000377492","9606.ENSP00000453403",921
"9606.ENSP00000377536","9606.ENSP00000453403",922
"9606.ENSP00000377536","9606.ENSP00000453403",922
"9606.ENSP00000378699","9606.ENSP00000453403",995
"9606.ENSP00000378699","9606.ENSP00000453403",995
"9606.ENSP00000411532","9606.ENSP00000453403",987
"9606.ENSP00000411532","9606.ENSP00000453403",987
"9606.ENSP00000418960","9606.ENSP00000453403",527
"9606.ENSP00000418960","9606.ENSP00000453403",527
"9606.ENSP00000428489","9606.ENSP00000453403",970
"9606.ENSP00000428489","9606.ENSP00000453403",970
"9606.ENSP00000224337","9606.ENSP00000465039",783
"9606.ENSP00000224337","9606.ENSP00000465039",783
"9606.ENSP00000256935","9606.ENSP00000465039",510
"9606.ENSP00000256935","9606.ENSP00000465039",510
"9606.ENSP00000300692","9606.ENSP00000465039",925
"9606.ENSP00000300692","9606.ENSP00000465039",925
"9606.ENSP00000333779","9606.ENSP00000465039",403
"9606.ENSP00000333779","9606.ENSP00000465039",403
"9606.ENSP00000360266","9606.ENSP00000465039",418
"9606.ENSP00000360266","9606.ENSP00000465039",418
"9606.ENSP00000216338","9606.ENSP00000474412",691
"9606.ENSP00000216338","9606.ENSP00000474412",691
"9606.ENSP00000216341","9606.ENSP00000474412",726
"9606.ENSP00000216341","9606.ENSP00000474412",726
"9606.ENSP00000216797","9606.ENSP00000474412",618
"9606.ENSP00000216797","9606.ENSP00000474412",618
"9606.ENSP00000218388","9606.ENSP00000474412",604
"9606.ENSP00000218388","9606.ENSP00000474412",604
"9606.ENSP00000222390","9606.ENSP00000474412",556
"9606.ENSP00000222390","9606.ENSP00000474412",556
"9606.ENSP00000226279","9606.ENSP00000474412",420
"9606.ENSP00000226279","9606.ENSP00000474412",420
"9606.ENSP00000228463","9606.ENSP00000474412",436
"9606.ENSP00000228463","9606.ENSP00000474412",436
"9606.ENSP00000246657","9606.ENSP00000474412",892
"9606.ENSP00000246657","9606.ENSP00000474412",892
"9606.ENSP00000266557","9606.ENSP00000474412",483
"9606.ENSP00000266557","9606.ENSP00000474412",483
"9606.ENSP00000268638","9606.ENSP00000474412",452
"9606.ENSP00000268638","9606.ENSP00000474412",452
"9606.ENSP00000274306","9606.ENSP00000474412",774
"9606.ENSP00000274306","9606.ENSP00000474412",774
"9606.ENSP00000284240","9606.ENSP00000474412",421
"9606.ENSP00000284240","9606.ENSP00000474412",421
"9606.ENSP00000286758","9606.ENSP00000474412",697
"9606.ENSP00000286758","9606.ENSP00000474412",697
"9606.ENSP00000300692","9606.ENSP00000474412",418
"9606.ENSP00000300692","9606.ENSP00000474412",418
"9606.ENSP00000302569","9606.ENSP00000474412",467
"9606.ENSP00000302569","9606.ENSP00000474412",467
"9606.ENSP00000305651","9606.ENSP00000474412",978
"9606.ENSP00000305651","9606.ENSP00000474412",978
"9606.ENSP00000332049","9606.ENSP00000474412",698
"9606.ENSP00000332049","9606.ENSP00000474412",698
"9606.ENSP00000346839","9606.ENSP00000474412",567
"9606.ENSP00000346839","9606.ENSP00000474412",567
"9606.ENSP00000354394","9606.ENSP00000474412",704
"9606.ENSP00000354394","9606.ENSP00000474412",704
"9606.ENSP00000354901","9606.ENSP00000474412",917
"9606.ENSP00000354901","9606.ENSP00000474412",917
"9606.ENSP00000357112","9606.ENSP00000474412",400
"9606.ENSP00000357112","9606.ENSP00000474412",400
"9606.ENSP00000358490","9606.ENSP00000474412",694
"9606.ENSP00000358490","9606.ENSP00000474412",694
"9606.ENSP00000359504","9606.ENSP00000474412",414
"9606.ENSP00000359504","9606.ENSP00000474412",414
"9606.ENSP00000360266","9606.ENSP00000474412",900
"9606.ENSP00000360266","9606.ENSP00000474412",900
"9606.ENSP00000361405","9606.ENSP00000474412",679
"9606.ENSP00000361405","9606.ENSP00000474412",679
"9606.ENSP00000362795","9606.ENSP00000474412",956
"9606.ENSP00000362795","9606.ENSP00000474412",956
"9606.ENSP00000363993","9606.ENSP00000474412",421
"9606.ENSP00000363993","9606.ENSP00000474412",421
"9606.ENSP00000364907","9606.ENSP00000474412",404
"9606.ENSP00000364907","9606.ENSP00000474412",404
"9606.ENSP00000365227","9606.ENSP00000474412",497
"9606.ENSP00000365227","9606.ENSP00000474412",497
"9606.ENSP00000368699","9606.ENSP00000474412",589
"9606.ENSP00000368699","9606.ENSP00000474412",589
"9606.ENSP00000369293","9606.ENSP00000474412",604
"9606.ENSP00000369293","9606.ENSP00000474412",604
"9606.ENSP00000386884","9606.ENSP00000474412",958
"9606.ENSP00000386884","9606.ENSP00000474412",958
"9606.ENSP00000398568","9606.ENSP00000474412",706
"9606.ENSP00000398568","9606.ENSP00000474412",706
"9606.ENSP00000411355","9606.ENSP00000474412",701
"9606.ENSP00000411355","9606.ENSP00000474412",701
"9606.ENSP00000411532","9606.ENSP00000474412",435
"9606.ENSP00000411532","9606.ENSP00000474412",435
"9606.ENSP00000437940","9606.ENSP00000474412",554
"9606.ENSP00000437940","9606.ENSP00000474412",554
"9606.ENSP00000441691","9606.ENSP00000474412",729
"9606.ENSP00000441691","9606.ENSP00000474412",729
"9606.ENSP00000217964","9606.ENSP00000477707",636
"9606.ENSP00000217964","9606.ENSP00000477707",636
"9606.ENSP00000360266","9606.ENSP00000477707",929
"9606.ENSP00000360266","9606.ENSP00000477707",929
"9606.ENSP00000224337","9606.ENSP00000478289",518
"9606.ENSP00000224337","9606.ENSP00000478289",518
"9606.ENSP00000226279","9606.ENSP00000478289",805
"9606.ENSP00000226279","9606.ENSP00000478289",805
"9606.ENSP00000239223","9606.ENSP00000478289",628
"9606.ENSP00000239223","9606.ENSP00000478289",628
"9606.ENSP00000254801","9606.ENSP00000478289",817
"9606.ENSP00000254801","9606.ENSP00000478289",817
"9606.ENSP00000266557","9606.ENSP00000478289",612
"9606.ENSP00000266557","9606.ENSP00000478289",612
"9606.ENSP00000278616","9606.ENSP00000478289",659
"9606.ENSP00000278616","9606.ENSP00000478289",659
"9606.ENSP00000286758","9606.ENSP00000478289",422
"9606.ENSP00000286758","9606.ENSP00000478289",422
"9606.ENSP00000338774","9606.ENSP00000478289",408
"9606.ENSP00000338774","9606.ENSP00000478289",408
"9606.ENSP00000350844","9606.ENSP00000478289",852
"9606.ENSP00000350844","9606.ENSP00000478289",852
"9606.ENSP00000358490","9606.ENSP00000478289",516
"9606.ENSP00000358490","9606.ENSP00000478289",516
"9606.ENSP00000363773","9606.ENSP00000478289",807
"9606.ENSP00000363773","9606.ENSP00000478289",807
"9606.ENSP00000363976","9606.ENSP00000478289",620
"9606.ENSP00000363976","9606.ENSP00000478289",620
"9606.ENSP00000364907","9606.ENSP00000478289",901
"9606.ENSP00000364907","9606.ENSP00000478289",901
"9606.ENSP00000376786","9606.ENSP00000478289",566
"9606.ENSP00000376786","9606.ENSP00000478289",566
"9606.ENSP00000384371","9606.ENSP00000478289",807
"9606.ENSP00000384371","9606.ENSP00000478289",807
"9606.ENSP00000385036","9606.ENSP00000478289",630
"9606.ENSP00000385036","9606.ENSP00000478289",630
"9606.ENSP00000386884","9606.ENSP00000478289",424
"9606.ENSP00000386884","9606.ENSP00000478289",424
"9606.ENSP00000390020","9606.ENSP00000478289",612
"9606.ENSP00000390020","9606.ENSP00000478289",612
"9606.ENSP00000411355","9606.ENSP00000478289",687
"9606.ENSP00000411355","9606.ENSP00000478289",687
"9606.ENSP00000428924","9606.ENSP00000478289",887
"9606.ENSP00000428924","9606.ENSP00000478289",887
"9606.ENSP00000437940","9606.ENSP00000478289",806
"9606.ENSP00000437940","9606.ENSP00000478289",806
"9606.ENSP00000216341","9606.ENSP00000478570",457
"9606.ENSP00000216341","9606.ENSP00000478570",457
"9606.ENSP00000216797","9606.ENSP00000478570",602
"9606.ENSP00000216797","9606.ENSP00000478570",602
"9606.ENSP00000218388","9606.ENSP00000478570",870
"9606.ENSP00000218388","9606.ENSP00000478570",870
"9606.ENSP00000220003","9606.ENSP00000478570",933
"9606.ENSP00000220003","9606.ENSP00000478570",933
"9606.ENSP00000222390","9606.ENSP00000478570",927
"9606.ENSP00000222390","9606.ENSP00000478570",927
"9606.ENSP00000239223","9606.ENSP00000478570",406
"9606.ENSP00000239223","9606.ENSP00000478570",406
"9606.ENSP00000246657","9606.ENSP00000478570",459
"9606.ENSP00000246657","9606.ENSP00000478570",459
"9606.ENSP00000276431","9606.ENSP00000478570",477
"9606.ENSP00000276431","9606.ENSP00000478570",477
"9606.ENSP00000278616","9606.ENSP00000478570",470
"9606.ENSP00000278616","9606.ENSP00000478570",470
"9606.ENSP00000284240","9606.ENSP00000478570",655
"9606.ENSP00000284240","9606.ENSP00000478570",655
"9606.ENSP00000286758","9606.ENSP00000478570",420
"9606.ENSP00000286758","9606.ENSP00000478570",420
"9606.ENSP00000289473","9606.ENSP00000478570",451
"9606.ENSP00000289473","9606.ENSP00000478570",451
"9606.ENSP00000297268","9606.ENSP00000478570",418
"9606.ENSP00000297268","9606.ENSP00000478570",418
"9606.ENSP00000305355","9606.ENSP00000478570",465
"9606.ENSP00000305355","9606.ENSP00000478570",465
"9606.ENSP00000305651","9606.ENSP00000478570",739
"9606.ENSP00000305651","9606.ENSP00000478570",739
"9606.ENSP00000305988","9606.ENSP00000478570",465
"9606.ENSP00000305988","9606.ENSP00000478570",465
"9606.ENSP00000306844","9606.ENSP00000478570",612
"9606.ENSP00000306844","9606.ENSP00000478570",612
"9606.ENSP00000307305","9606.ENSP00000478570",414
"9606.ENSP00000307305","9606.ENSP00000478570",414
"9606.ENSP00000332049","9606.ENSP00000478570",556
"9606.ENSP00000332049","9606.ENSP00000478570",556
"9606.ENSP00000340874","9606.ENSP00000478570",406
"9606.ENSP00000340874","9606.ENSP00000478570",406
"9606.ENSP00000345672","9606.ENSP00000478570",488
"9606.ENSP00000345672","9606.ENSP00000478570",488
"9606.ENSP00000346839","9606.ENSP00000478570",992
"9606.ENSP00000346839","9606.ENSP00000478570",992
"9606.ENSP00000354394","9606.ENSP00000478570",650
"9606.ENSP00000354394","9606.ENSP00000478570",650
"9606.ENSP00000354487","9606.ENSP00000478570",557
"9606.ENSP00000354487","9606.ENSP00000478570",557
"9606.ENSP00000354901","9606.ENSP00000478570",660
"9606.ENSP00000354901","9606.ENSP00000478570",660
"9606.ENSP00000357625","9606.ENSP00000478570",537
"9606.ENSP00000357625","9606.ENSP00000478570",537
"9606.ENSP00000357643","9606.ENSP00000478570",528
"9606.ENSP00000357643","9606.ENSP00000478570",528
"9606.ENSP00000359073","9606.ENSP00000478570",912
"9606.ENSP00000359073","9606.ENSP00000478570",912
"9606.ENSP00000359719","9606.ENSP00000478570",908
"9606.ENSP00000359719","9606.ENSP00000478570",908
"9606.ENSP00000360266","9606.ENSP00000478570",972
"9606.ENSP00000360266","9606.ENSP00000478570",972
"9606.ENSP00000361021","9606.ENSP00000478570",715
"9606.ENSP00000361021","9606.ENSP00000478570",715
"9606.ENSP00000361405","9606.ENSP00000478570",987
"9606.ENSP00000361405","9606.ENSP00000478570",987
"9606.ENSP00000362795","9606.ENSP00000478570",591
"9606.ENSP00000362795","9606.ENSP00000478570",591
"9606.ENSP00000363512","9606.ENSP00000478570",454
"9606.ENSP00000363512","9606.ENSP00000478570",454
"9606.ENSP00000365227","9606.ENSP00000478570",469
"9606.ENSP00000365227","9606.ENSP00000478570",469
"9606.ENSP00000368880","9606.ENSP00000478570",508
"9606.ENSP00000368880","9606.ENSP00000478570",508
"9606.ENSP00000369293","9606.ENSP00000478570",406
"9606.ENSP00000369293","9606.ENSP00000478570",406
"9606.ENSP00000377061","9606.ENSP00000478570",587
"9606.ENSP00000377061","9606.ENSP00000478570",587
"9606.ENSP00000378699","9606.ENSP00000478570",452
"9606.ENSP00000378699","9606.ENSP00000478570",452
"9606.ENSP00000384849","9606.ENSP00000478570",568
"9606.ENSP00000384849","9606.ENSP00000478570",568
"9606.ENSP00000386884","9606.ENSP00000478570",917
"9606.ENSP00000386884","9606.ENSP00000478570",917
"9606.ENSP00000398568","9606.ENSP00000478570",457
"9606.ENSP00000398568","9606.ENSP00000478570",457
"9606.ENSP00000411355","9606.ENSP00000478570",684
"9606.ENSP00000411355","9606.ENSP00000478570",684
"9606.ENSP00000416066","9606.ENSP00000478570",428
"9606.ENSP00000416066","9606.ENSP00000478570",428
"9606.ENSP00000418960","9606.ENSP00000478570",561
"9606.ENSP00000418960","9606.ENSP00000478570",561
"9606.ENSP00000437940","9606.ENSP00000478570",502
"9606.ENSP00000437940","9606.ENSP00000478570",502
"9606.ENSP00000441691","9606.ENSP00000478570",681
"9606.ENSP00000441691","9606.ENSP00000478570",681
"9606.ENSP00000474412","9606.ENSP00000478570",755
"9606.ENSP00000474412","9606.ENSP00000478570",755
"9606.ENSP00000246657","9606.ENSP00000479955",789
"9606.ENSP00000246657","9606.ENSP00000479955",789
"9606.ENSP00000256412","9606.ENSP00000479955",426
"9606.ENSP00000256412","9606.ENSP00000479955",426
"9606.ENSP00000265598","9606.ENSP00000479955",441
"9606.ENSP00000265598","9606.ENSP00000479955",441
"9606.ENSP00000286758","9606.ENSP00000479955",678
"9606.ENSP00000286758","9606.ENSP00000479955",678
"9606.ENSP00000289707","9606.ENSP00000479955",532
"9606.ENSP00000289707","9606.ENSP00000479955",532
"9606.ENSP00000305651","9606.ENSP00000479955",696
"9606.ENSP00000305651","9606.ENSP00000479955",696
"9606.ENSP00000332049","9606.ENSP00000479955",516
"9606.ENSP00000332049","9606.ENSP00000479955",516
"9606.ENSP00000354901","9606.ENSP00000479955",747
"9606.ENSP00000354901","9606.ENSP00000479955",747
"9606.ENSP00000361405","9606.ENSP00000479955",566
"9606.ENSP00000361405","9606.ENSP00000479955",566
"9606.ENSP00000362795","9606.ENSP00000479955",753
"9606.ENSP00000362795","9606.ENSP00000479955",753
"9606.ENSP00000363773","9606.ENSP00000479955",646
"9606.ENSP00000363773","9606.ENSP00000479955",646
"9606.ENSP00000386884","9606.ENSP00000479955",760
"9606.ENSP00000386884","9606.ENSP00000479955",760
"9606.ENSP00000441691","9606.ENSP00000479955",403
"9606.ENSP00000441691","9606.ENSP00000479955",403
"9606.ENSP00000478570","9606.ENSP00000479955",472
"9606.ENSP00000478570","9606.ENSP00000479955",472
"9606.ENSP00000354394","9606.ENSP00000481249",860
"9606.ENSP00000354394","9606.ENSP00000481249",860
"9606.ENSP00000216797","9606.ENSP00000482457",420
"9606.ENSP00000216797","9606.ENSP00000482457",420
"9606.ENSP00000224337","9606.ENSP00000482457",999
"9606.ENSP00000224337","9606.ENSP00000482457",999
"9606.ENSP00000262629","9606.ENSP00000482457",868
"9606.ENSP00000262629","9606.ENSP00000482457",868
"9606.ENSP00000302569","9606.ENSP00000482457",944
"9606.ENSP00000302569","9606.ENSP00000482457",944
"9606.ENSP00000304236","9606.ENSP00000482457",951
"9606.ENSP00000304236","9606.ENSP00000482457",951
"9606.ENSP00000305355","9606.ENSP00000482457",959
"9606.ENSP00000305355","9606.ENSP00000482457",959
"9606.ENSP00000320509","9606.ENSP00000482457",839
"9606.ENSP00000320509","9606.ENSP00000482457",839
"9606.ENSP00000359073","9606.ENSP00000482457",854
"9606.ENSP00000359073","9606.ENSP00000482457",854
"9606.ENSP00000360266","9606.ENSP00000482457",411
"9606.ENSP00000360266","9606.ENSP00000482457",411
"9606.ENSP00000361021","9606.ENSP00000482457",746
"9606.ENSP00000361021","9606.ENSP00000482457",746
"9606.ENSP00000363117","9606.ENSP00000482457",935
"9606.ENSP00000363117","9606.ENSP00000482457",935
"9606.ENSP00000364907","9606.ENSP00000482457",976
"9606.ENSP00000364907","9606.ENSP00000482457",976
"9606.ENSP00000373301","9606.ENSP00000482457",904
"9606.ENSP00000373301","9606.ENSP00000482457",904
"9606.ENSP00000379980","9606.ENSP00000482457",933
"9606.ENSP00000379980","9606.ENSP00000482457",933
"9606.ENSP00000384192","9606.ENSP00000482457",888
"9606.ENSP00000384192","9606.ENSP00000482457",888
"9606.ENSP00000384371","9606.ENSP00000482457",925
"9606.ENSP00000384371","9606.ENSP00000482457",925
"9606.ENSP00000411355","9606.ENSP00000482457",654
"9606.ENSP00000411355","9606.ENSP00000482457",654
"9606.ENSP00000420494","9606.ENSP00000482457",648
"9606.ENSP00000420494","9606.ENSP00000482457",648
"9606.ENSP00000428924","9606.ENSP00000482457",983
"9606.ENSP00000428924","9606.ENSP00000482457",983
"9606.ENSP00000437940","9606.ENSP00000482457",814
"9606.ENSP00000437940","9606.ENSP00000482457",814
"9606.ENSP00000478289","9606.ENSP00000482457",887
"9606.ENSP00000478289","9606.ENSP00000482457",887
"9606.ENSP00000256015","9606.ENSP00000482472",486
"9606.ENSP00000256015","9606.ENSP00000482472",486
"9606.ENSP00000360296","9606.ENSP00000482472",563
"9606.ENSP00000360296","9606.ENSP00000482472",563
